Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time
1573,JENNYLEE ,catch motion detection well,blink mini garage went check blink app see garage light notification detection made inform someone turned light movement disappointed got notification light turned record anything person garage left turned light disappointed waste,1.0 out of 5 stars,"Reviewed in the United States on March 8, 2022"
1574,Amazon Customer,catch criminal,blink took le time set remove device box looking simple security monitor room roommate proved shady heck motion sensor spot caught roommate breaking room le 24 hour setting blink best money spent month,5.0 out of 5 stars,"Reviewed in the United States on June 29, 2020"
1575,Ali Gilmore,baby monitor user,use baby monitor work really well make light dont shine turn camera pretty easy adjustment downfall watch video 10 second keep clicking continue keep watching video wish could constant streaming option,4.0 out of 5 stars,"Reviewed in the United States on November 27, 2021"
1576,Sarah Ladd,could better,easy setup video quality okay person moving quickly footage kind blurry motion detection hit miss wouldnt purchase camera full price,4.0 out of 5 stars,"Reviewed in the United States on July 1, 2021"
1577,Amazon Customer,good camera short cable,good quality build easy install good video image im replacing wemo netcam camera due manufacturer discontinuing support product end june drawback compared previous camera cord way short optimum mounting camera high position cord come camera could 3 meter 2 meter long sell additional cord 500 mounting outlet,4.0 out of 5 stars,"Reviewed in the United States on June 8, 2020"
1578,Amazon Customer,great quality great price,bought initially keep eye 15 chick picture quality better expected night vision nice well compliant noise give watching video suppose security camera pick ambient noise air unit anything overall happy purchase price kick pant either,4.0 out of 5 stars,"Reviewed in the United States on May 28, 2020"
1579,MRS,quality camera,great little camera installed garage capture unwanted access using scheduling active 8p 8a daily traveling remove schedule leave active time got sync2 module camera separate three camera xt camera system allows separate scheduling,5.0 out of 5 stars,"Reviewed in the United States on November 25, 2021"
1580,MRS,amazing catching thing happen,love camera say trip trying keep 100 security house product stream laggy delayed take clip motion detection sends instantly phone 1080p 30fps look pretty good night vision also look good would recommend wan na see happens house serious security purpose,4.0 out of 5 stars,"Reviewed in the United States on March 9, 2022"
1581,Leonel,weird white noise go away,strange white noise coming camera listen audio sure happens noise background noise like tv can not hear due white noise coming camera kinda defeat purpose camera communicate can not used,2.0 out of 5 stars,"Reviewed in the United States on May 13, 2021"
1582,Dave,wish would stay online,camera great picture keep going offline doesnt help im paying get credit time offline,2.0 out of 5 stars,"Reviewed in the United States on October 15, 2021"
1583,Johnny B,poor motion detection,bought blink mini condovacation home main purpose monitor alerted service performed present 72 dining table six dining chair removed condo although within 12 foot camera field monitoring entire removal occurred without single motion detected canary main home far superior motion detection probably return device live video viewing fine dont expect alerted presence several human home 20 minute period p notification service disruption ever received assume blink mini able detect motion unless stand right front wave,2.0 out of 5 stars,"Reviewed in the United States on September 22, 2021"
1584,De,buy need work,product worked well week stopped wanting connect phone device tried connect first thought power issue would stop working correctly power cable wasnt plugged way bought outlet fix problem made difference resetting resetting many time camera sits graveyard failed tech desk think best simply get camera tried true company specialize tech,1.0 out of 5 stars,"Reviewed in the United States on October 21, 2021"
1585,Dave,good cheap wireless camera,video quality good battery life advertised response slow working properly detect save recording pay plan saving usb stick doesnt work properly easy setup wall mount doesnt offer much angle buy separate mount range writing review guidance hole system including outdoor indoor camera hub system integrantes alexa use motion detection trigger device also preview fire tv stick fire tablet,4.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
1586,Dave Pickard Jr,requires monthly service,sure camera brand app work phone tablet computer watch camera live still buy monthly yearly service need cloud storage need pay service,3.0 out of 5 stars,"Reviewed in the United States on April 5, 2021"
1587,James,nifty,purchased black friday 5 add echo show always thought buying pet monitor never committed work perfectly motion activated recording phone alert speaker talk trough camera mounted mine balcony door hinge used magnet move anywhere,5.0 out of 5 stars,"Reviewed in the United States on December 1, 2020"
1588,A. cockburn,use outside protective cover,little thing actually pretty good quality picture see least 100 foot complete darkness night vision medium see huge glare anything reflective night vision 4 likely everything issue night vision reflective surface glare picture white expected color good day gone night black white night still perfectly able spot shadow people walking around thing want know go somewhere let know,5.0 out of 5 stars,"Reviewed in the United States on January 13, 2021"
1589,Robin B Felton,continue,trying use night vision baby room dont buy item unless want check time time looking cant watch minute tap continue wont stay let watch better option im sure find one,1.0 out of 5 stars,"Reviewed in the United States on October 12, 2020"
1590,Rob,randomly disconnect offline need restart disconnecting power,bought 2 extend existing system already 1 mini camera work perfectly however 2 installed extended power cord went offline randomly hour work need restart back online hoursi suspected extended power cord problem replaced 1 camera old one 1 year work perfectly place cablethe wifi connection 33 firmware latestlooks like problem specific camsnot sure proceed,1.0 out of 5 stars,"Reviewed in the United States on December 9, 2021"
1591,Jet,second one bought issue,neither unit easy set either connect device device connect wifi troubleshooting offer wifi password must wrong picture quality lacking sending second unit back,1.0 out of 5 stars,"Reviewed in the United States on November 27, 2021"
1592,Meatman,happy,connect app keep asking entire code number scan qr code doesnt recognize numbersim using monitor kid room light incredibly bright blinking light gave idea turn light also pay monthly subscription cant even get app work 1 star worth,1.0 out of 5 stars,"Reviewed in the United States on January 4, 2021"
1593,Thomas Van Hoesen,dont purchase unless want pay monthly fee,2 blink camera kind fun good price forced pay monthly subscription cloud service instead letting use cloud turned expensive useless brick sale ebay anyone want,2.0 out of 5 stars,"Reviewed in the United States on May 30, 2021"
1594,Rocky930_Official,first review wrong,got camera video bad wrote bad review stupidity realize remove plastic film need make right great video u remove film cost worth recommend camera sorry blink,5.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
1595,Austin S.,wouldnt recommend security camera,problem since beginning really hard get help customer service might well try find help online thought work long distance doesnt hear white noise think background froze youre little fari might need different camera also subscribed 30 day,3.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
1596,L. Fossett,great solves battery issue,purchased add current 3 indooroutdoor xt2wireless camera wire hideable beinging able use better setting without battery concern worth wire easy set,5.0 out of 5 stars,"Reviewed in the United States on June 28, 2021"
1597,Mike M.,work great seemingly difference full sized blink camera,great economical option inside camera without battery dont seem work different standard battery operated blink camera havent used long happy far would surly purchase using replace 2 outside version using couple inside porch reprovision outside better use,5.0 out of 5 stars,"Reviewed in the United States on May 16, 2020"
1598,Bitey'sMom,continuous viewing,something buy want use baby monitori purchased thinking use monitor daughter take nap afternoon like fact connect echo show sadly option continuous viewing even hour 30 second enough anything returning,2.0 out of 5 stars,"Reviewed in the United States on June 30, 2020"
1599,E. Marques,impressed,camera look great come nice package come viewing live feed app crash camera take 6090 second arm disarm usually fails pick motion well cat keep coming shop put camera 3 foot food set pick cat playback awful pick motion record second literally thought would good camera considering backed amazon alexa however spent money nest disappointed say least,1.0 out of 5 stars,"Reviewed in the United States on September 9, 2021"
1600,Maiara,wake sleep mode unless moth,gave father christmas first worked fine would go sleep mode wake matter much moved front dark room well lit room would get notification middle night shown moth thought might fluke exchanged another one exact thing happened returning different brand,2.0 out of 5 stars,"Reviewed in the United States on January 27, 2022"
1601,A reader,ok,product decent low quality price thats expected price point app sound quality really poor mics give constant feedback sound quiet room using baby monitor sound quality good enough bad price point worth investing app becomes polished,2.0 out of 5 stars,"Reviewed in the United States on September 2, 2020"
1602,A reader,useless device,tried like camera supposed work alexa thing display echo show nothing else unless spend money blink sync module 2 smart thing would go real ip camera access computer phone one sit shelf,1.0 out of 5 stars,"Reviewed in the United States on January 24, 2022"
1603,Max Herman,triggered dust garage door openingclosing moving car,installed blink mini bottom garage door opener work great purpose see whether garage door open closed night picture look good thats positive serve main purpose itthe list negative make useless smart security camera speck flying dust trigger camera resulting unnecessary annoying motion alert yet garage door openingclosing car moving often missed also interferes garage opener remote control range garage door opener seemed ideal install location reduced remote range quite bit difference street 2 house away driveway almost right door,2.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
1604,Amazon Customer,blink mini camera work,long time blink customer currently use two indoor two outdoor blink camerashowever mini blink camera link wifi slow load video failed live view constantly work 10 time customer service slow respond email returning back amazon,1.0 out of 5 stars,"Reviewed in the United States on August 26, 2021"
1605,AJ,great feature blink tx2,blink tx2 first generation basically getting camera like instead battery plugged picture great love 110 view blink equipment dont need worry cloud storage great job blink team,5.0 out of 5 stars,"Reviewed in the United States on April 20, 2020"
1606,Patrick M.,company scam everyone,company joke sell good camera cheap get u hooked return policy tell get monthly subscription device stop working properly day forth pay u monthly money something already paid,1.0 out of 5 stars,"Reviewed in the United States on September 28, 2021"
1607,Duane,bang buck,looking camera inside nosey see dog home friend recommended brand quality amazing night vision honestly really good downfall pay month told need subscription either way still cheaper 200 paying subscription,4.0 out of 5 stars,"Reviewed in the United States on October 26, 2021"
1608,Mgotch,night motion detection doesnt work,camera set across room front door walk past camera light first open front door doesnt recognize turn light itll catch fly right front camera dark im sure feel make feel better,4.0 out of 5 stars,"Reviewed in the United States on September 6, 2021"
1609,2nd sunshine,okay,purchased could find stealing sign flag easy install half time recordi needed review incident afternoon went back cloud history realized stopped recording anything 514am checked connection went live view make sure working everything fine record anything 514am therefore missed needed record frustrating,3.0 out of 5 stars,"Reviewed in the United States on September 7, 2020"
1610,Kelly Duval,requires use 3rd party app use amazon account,tried setting using phone app echo show neither would work blink home monitor app 3rd party app company called immedia semiconductor apple store let use amazon login suggest pas amazon rake proper control security reason alone,1.0 out of 5 stars,"Reviewed in the United States on January 7, 2021"
1611,JT,disappointment,camera junk call customer service said wifi issue buy mesh wifi system whole house still resolve issue called customer service trying run around telling got three camera mini camera beautiful mini camera junk really kind kill thing bought amazon give runaround camera many bad review,1.0 out of 5 stars,"Reviewed in the United States on February 19, 2022"
1612,Doug Botner,required subscription plan hidden,purchase misleading tell nothing forced subscription plan like kind business practice tell front purchase install returning product canceling trial subcriptions,1.0 out of 5 stars,"Reviewed in the United States on November 27, 2021"
1613,kenneth j. pulliam,buggy app freeze time wouldnt recommend buy,camera inside blink x2s outside work ok feel like amazon dropped ball camera think mostly app slow laggy someone could literally break home inside already live view even load sometimes app wont even load speaker camera great either one understand would recommend purchase buggy annoying often think amazon product would better theyre good quality im disappointed purchase,2.0 out of 5 stars,"Reviewed in the United States on September 10, 2020"
1614,Scott,great camera blink software limited,blink system issue can not schedule multiple camera independently coming samsung security camera limitation blink schedule camera time nonemaybe software upgrade needed camera performed well size price software need flexibility,4.0 out of 5 stars,"Reviewed in the United States on February 20, 2021"
1615,Ang,great indoor camera,motion detection great bought monitor dog im work work great even able talk away tearing thing camera,5.0 out of 5 stars,"Reviewed in the United States on March 25, 2021"
1616,Holly,rate buy buy buy,great product pairing alexa system ask much easy use indoor camera night vision home several pointed strategic spot near window see walking around home effectively work outdoor system part well buy buy buy,5.0 out of 5 stars,"Reviewed in the United States on March 12, 2021"
1617,James,detection function,great camera money dont expect high tech recording function though live view need subscription record camera recording motion interrupt tell either camera busy live view failed failed connect try tell live view progress wait previously failedso great camera working dont expect top price functionality,5.0 out of 5 stars,"Reviewed in the United States on August 27, 2021"
1618,James,love blink camera,cant speak motion detection setup quick view elderly mother apartment since already outdoor blink camera happy easy addon glad able add current app even though different location give great peace mind especially price point,5.0 out of 5 stars,"Reviewed in the United States on January 16, 2021"
1619,JB Calder,bad audio feedback apparently normal,editing representative reached showed turn speaker hear horrible feedback wish would mentioned initial call glad someone reached outthis product good picture quality horrible audio feedback sound like whooshing sound spoke tech support could tell normal normal loud feedback ambient noise could understand ambient noise way disappointed unfortunately can not return part bundle going return echo show 8 good,4.0 out of 5 stars,"Reviewed in the United States on January 4, 2021"
1620,Christine Averna,horrible customer service set,blink say already account first camera troubleshoot issue come automated customer service popping obviously issue tried call keep hanging saying representative emailed response bought camera even set customer service help,1.0 out of 5 stars,"Reviewed in the United States on February 21, 2022"
1621,Katie Johnson,easy setup great way keep tab youre away,medium could loaded purchased security mainly could communicate schnauzer cali african grey keoki town work great great first time used check found poor cali howling cry broke heart back camera super easy set use set armed disarmed like regular alarm system motion detection picture quality night vision work fine,5.0 out of 5 stars,"Reviewed in the United States on November 12, 2020"
1622,ADig,keep paying,worked fine intended use rip saving even phone stop get notification movement continue looking happened even hour past pay every month feel taken gone alternative company,2.0 out of 5 stars,"Reviewed in the United States on July 9, 2021"
1623,kkc,great product,camera awesome thing dint like shudder noise make activates red light come making dead give away purpose,4.0 out of 5 stars,"Reviewed in the United States on August 13, 2020"
1624,Gori Moritz,need subscription,got free camerait neat thought would get free 30 day free trial dont get much motion recording unless pay hook amazon accountyou would think camera would come 30 day trialbut noit easy set upat least indoor one,2.0 out of 5 stars,"Reviewed in the United States on November 1, 2021"
1625,Kindle Customer,recommend,use child room used child monitor think suitable longterm monitoring continue message appears monitor turn unless press itthe picture quality good microphone work properly think good product recommend,5.0 out of 5 stars,"Reviewed in the United States on June 25, 2021"
1626,Charles Ellis,simple easy install,mini blink easy install software app easy navigate installed garage confirm shut garage door away home check without driving around block senior moment happen way often dont need video recorded camera fit bill perfectly,5.0 out of 5 stars,"Reviewed in the United States on December 8, 2021"
1627,Alicia W.,work great,love camera dog diagnosed splenic cancer metastasized lung buy time found vet tech stand leave alone home hated coming work hated check make sure alright look make sure okay zoom video feed phone even talk even explain much relief brought,5.0 out of 5 stars,"Reviewed in the United States on June 10, 2021"
1628,jt,mini worthless ever replace module,everything great first able add existing blink system came clip saved cloudthen replace sync module clip saved mini original camera continue saved cloud new module blink support telling 22 email buy subscription mini absolutely absurd,1.0 out of 5 stars,"Reviewed in the United States on April 13, 2021"
1629,Tyler Hawn,blink mimi,mini came echo show gave couple set christmas liked much went back bought 2 home sure adding mini nice entire echo show mini great keep track household look check thing pet well,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2022"
1630,Amazon Customer,work great trial period end cloud service,2 camera worked flawlessly free trial period ended cloud service day stopped able live streaming get error saying live view failed work twice day mostly fails place always thing changed free cloud trial ended,1.0 out of 5 stars,"Reviewed in the United States on June 10, 2021"
1631,rcc,useless without storage false advertising,took away free storage month purchased cant return basically useless,1.0 out of 5 stars,"Reviewed in the United States on May 23, 2021"
1632,rcc,great camera price,really love easeofuse notification come camera kind wish kind bluetooth setting could arm disarm sens home like popular product however really can not beat price sibling actually got together decided buy mother life alone entire set camera indoor outdoor well ring doorbell set zone motion detection however feel like greatest like record clip though,5.0 out of 5 stars,"Reviewed in the United States on October 21, 2020"
1633,jerome,best mini camera,mini camera perfect small issue motion detection wrote within even hour got response telling wrong problem solved happy purchase definitely give peace mind im home love stream live watch whats happening camera set actually talk get response anyone space little device best plan buying another daughter home soon,5.0 out of 5 stars,"Reviewed in the United States on March 29, 2021"
1634,Mimi,love mini blink system,bought 3 camera echo show 5 love system work great 3 pack outdoor camera working together feel bit secure camera clear night vision work great simple install yes definitely recommend anyone want inexpensive security system,5.0 out of 5 stars,"Reviewed in the United States on December 5, 2020"
1635,Ryan Giacalone,disappointed work,disappointed whole process already owns several blink camera love work healthcare decided long hour away home would best invest camera bought two camera work can not get register amazon help return say outside 30 day period return busy work stuck disappointed amazon service guess shopping around amazon relied upon return anymore,1.0 out of 5 stars,"Reviewed in the United States on August 18, 2021"
1636,JAMES R TAYLOR,impressed use,pleased price picture quality ease setup got keep eye elderly dog sickunfortunately even sensitivity way unable detect small dog motion one fixated bed den one directly door den however would never get motion detection app armed camera motion randomly opened app throughout day could see walking around good checkins sensitivity enough,3.0 out of 5 stars,"Reviewed in the United States on January 2, 2022"
1637,Amazon Customer,great buy definitely worth,camera exactly say setup simple quick picture quality even night great audio clear listening talking someone app talk slow understand loud easy problem viewing live view road setting parameter easy avoid unnecessary alert complaint constantly hit continue keep viewing live view otherwise camera definitely worth buy would recommend anyone looking easy effective good quality security camera even come one month free cloud storage subscription price still good value,4.0 out of 5 stars,"Reviewed in the United States on September 15, 2021"
1638,MartiniMeniscus,really cant beat,price there nothing better twice price there nothing better ive blink system aa batterypowered camera couple year gotten good time inexpensive camera awesome way build system im going make battery backup portable usb battery,5.0 out of 5 stars,"Reviewed in the United States on May 12, 2020"
1639,Amazon Customer,app need improved,pro clear picture small size good base design avoid tipping quick activate load faster ring camerascons can not stream 30 second deal breaker would constantly hit yes continue loud camera shutter sound,3.0 out of 5 stars,"Reviewed in the United States on May 18, 2020"
1640,saffire mom,annoyed monthly fee,purchased 6 outdoor blink camera always loved work great love connect alexai purchased set extremely disappointed blink want charge monthly fee chose blink one monthly fee continue blink,1.0 out of 5 stars,"Reviewed in the United States on July 21, 2021"
1641,Ashley Pemberton,wont work echo show 5 nowhere,update work great problem u audio view live video show 5 kid seems little ridiculous audio dont want hear audio work greatworks great blink app work properly echo show 5 worked properly maybe week camera wont respond echo device deleted apps an reset camera relearned blink device still respond completely disappointed dont even work device package deal,4.0 out of 5 stars,"Reviewed in the United States on December 11, 2020"
1642,Amazon Customer,great keeping eye pet work,bought specifically keeping eye pet work one pointed kennel hasnt put yet picture quality good phone cellular network like option motion detection alerted unusual activity going im away price also great setup simple app highly recommend trial ended service im going see whether feel like really need paying additional month,5.0 out of 5 stars,"Reviewed in the United States on December 28, 2021"
1643,Keith,sensitive record enough,camera ok guess sensitive record second way detecting movement constant movement record happens sometimes maintainence people come apartment go live mode see going becasue camera record little paid 35 guess got paid looking better camera though,3.0 out of 5 stars,"Reviewed in the United States on September 4, 2020"
1644,Bob C.,useful baby monitor thru echo show,camera work fine easy setup bought use live monitor echo show seem way get echo show show continuous feed five minute minute kick display back home screen really disappointing make tech combo pretty useless baby monitor advertised update review software fix echo show blink smarthome skillapp ever released let u lock display tothe blink mini video feed,3.0 out of 5 stars,"Reviewed in the United States on April 2, 2021"
1645,THE CROW VC,bad better,work great day time night time want quality video work laggy delay time zooming give ugly quality bad price use watch dog gone day work great door would get another one,4.0 out of 5 stars,"Reviewed in the United States on July 13, 2021"
1646,Evan V,troubleshooting horrible,time camera disconnected connected different outlet need set able connect taken 3 day try reconnect camera unfortunately also impossible get hold anyone help camera work work well long play 30 second option keep going,2.0 out of 5 stars,"Reviewed in the United States on November 16, 2021"
1647,G,subscription required,subscription required order see recorded video amazon give 30 day free trial beginning enough time return,1.0 out of 5 stars,"Reviewed in the United States on December 5, 2021"
1648,DowenA,great camera price,surprised regarding value camera 3499 can not beat super simple setup app easy use picture perfect microphone loud awesomeif youre looking good indoor camera highly recommend one,5.0 out of 5 stars,"Reviewed in the United States on October 18, 2020"
1649,DowenA,reset password taking smart home device,encountered blink account set error app redo show account exists must reset password reset may smart home device reset password failed customer support call workday email helpful,1.0 out of 5 stars,"Reviewed in the United States on December 7, 2021"
1650,User ,scammer charging people record video,scammer straight stealing money meit worked 3 day dropped connection server wouldnt reconnect family 5 wifi connection 3 week finally reconnected said free trial ended put account back worthless motion state doesnt even record 5 second video snap still imagecustomer support keep trying blame connectionfor plan linked accountstupidest waist money could ever think dont even think buying plan scammerscharging people nothing costed everything cuz stuff supposed surveillance yet wasntattorneys touch,1.0 out of 5 stars,"Reviewed in the United States on September 23, 2021"
1651,Parker Morgan,great,camera everything needed turned motion detection camera kitchen catch dog counter surfing worked perfectly pleased,5.0 out of 5 stars,"Reviewed in the United States on June 23, 2021"
1652,Notabiker,wrong company,device nice issue came purchasing subscription able use one device number call customer service email know misread something however feel like spent 149 absolutely nothing refunded update greatly apologize review tried delete working bluram camera blink yet hook apologize confusion company anyone took review lead,5.0 out of 5 stars,"Reviewed in the United States on March 24, 2021"
1653,Steveco52 ,unlimited live camera viewing,nice little camera wanting live 247 viewing isnt live camera mode prompt every 30 second want still view live understanding 5 minute fun want camera window view computer screen busy working,1.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
1654,The Fashion Shoppe,decent little camera needed,got little camera addon another amazon product wasnt expecting lot given price point however really good use garage im able see garage door left open also get email notification motion take place shouldnt often gotten false alarm windy day,4.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
1655,"James C. Allen, FIPF 2016.",best,originally gave 5 star changed due one camera issue arm disarm sometimes say camera failed update camera finally disarmed still send notification recorded movement frustrating second camera issue,4.0 out of 5 stars,"Reviewed in the United States on February 14, 2022"
1656,Jenna C.,love little guy,love little guy love work able see going home great quality video excellent night vision motion detector speaker talk see wife jus using camera feel safer cuz anything move night phone notified automatically app open see going,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2021"
1657,BC,great camera fast easy install best feature,clear picture quality even send video clip text message love feature old f smart brand good much better date time stamp clear military timei already ordered dont know subscribe storage information included drawback,5.0 out of 5 stars,"Reviewed in the United States on February 9, 2021"
1658,Daphne,trash,pay online storage ridiculous there major lag connection device camera quality isnt great absolute waste money place window watch car outside night camera reflection tried nest worked perfectly fine,1.0 out of 5 stars,"Reviewed in the United States on September 16, 2021"
1659,Chris,good quality easy use set,absolutely love camera easy use sync alexa set timer turn recording there movement picture good quality small dont really notice use keep eye kid plus nice im working night shift want peak,5.0 out of 5 stars,"Reviewed in the United States on April 19, 2021"
1660,Mike,buying plan keep recording,believe camera run electric bill shut ability record want pay monthly yearly unreal,1.0 out of 5 stars,"Reviewed in the United States on June 14, 2021"
1661,Mike,small darkness,little seem cord long enough set ceiling doesnt good night vision blurring can not see nothing darkness happy dissatisfied,2.0 out of 5 stars,"Reviewed in the United States on June 19, 2021"
1662,Heather,easy use quick setup could use setting,like easy set use even running cellular hotspot get good quality videodislikesrecord time limit 30 10 kind short cant log onto camera click record,4.0 out of 5 stars,"Reviewed in the United States on June 1, 2021"
1663,Albasaur,30 second streaming short,ok camera price picture quality night vision leaf much desired work easy set upbut make sure realize purchasing press button every 30 second watch stream every 5 minute restart stream wouldnt bought known,3.0 out of 5 stars,"Reviewed in the United States on August 19, 2021"
1664,trisha j,terrible motion activation,terrible motion detection sometimes activate dust moving near lens time doesnt pick body truck one german shepherd thing worthless security camera video good want camera view record reliably fine,3.0 out of 5 stars,"Reviewed in the United States on March 24, 2021"
1665,Michael K.,add baby registry,cant say enough great thing camera use baby camera thrilled went ridiculously price baby monitor camera record download activity great capture baby first also speak great husband forgets something baby,5.0 out of 5 stars,"Reviewed in the United States on December 14, 2020"
1666,UmbreDeLaLuna,connect hotel wifi network,travel work camera connect wifi hotel unless phone laptop connected,2.0 out of 5 stars,"Reviewed in the United States on November 10, 2021"
1667,Mister Keystone,great customer support great lil cam,sound work supposed able speak person room hear part seem work else would give 5 starsupdatei even contact blink read review contacted sent new camera great customer service,5.0 out of 5 stars,"Reviewed in the United States on October 5, 2020"
1668,Matthew C.,looking another camera,first got camera perfectly connection issue whatsoever night vision good quality good well free trial record everything everything started happening feel pay screw may wrong ever since hard connect watch put dog room watch night work overnight never want work always connection issue always fails currently looking another camera wanting camera catch see see anything record perfect trying watch child watch dog anything nature suggest finding something else,4.0 out of 5 stars,"Reviewed in the United States on September 17, 2021"
1669,Troy,work alexa even though say,work alexa,2.0 out of 5 stars,"Reviewed in the United States on February 28, 2022"
1670,Troy,say,one connected easily one amazon sent replacement called amazon installed make sure correctly gentleman nice internet isnt greatest still work fine use one upstairs one downstairs walkout,5.0 out of 5 stars,"Reviewed in the United States on July 15, 2021"
1671,Amazon Customer,great doggie cam,use monitor dog speak home doesnt follow instruction hear u tell get sofa,5.0 out of 5 stars,"Reviewed in the United States on November 24, 2021"
1672,Sandra ,want,couple room house watch dog day picture quality amazing talk dog call come running look camera almost room find want buy would perfect baby monitor price buying,5.0 out of 5 stars,"Reviewed in the United States on July 10, 2020"
1673,James,perfect monitor dementia relative,blink uncle bedroom 89 get middle night confused phone bed call able see video talk instruct whatever need help get back sleep live block away keep running middle night absolutely love monitor,5.0 out of 5 stars,"Reviewed in the United States on December 13, 2021"
1674,TaylorLP,ok,im happy quality price video get stuck sometimes app nightmare also didnt know paid subscription order get motion detected video saved suck dont get still cheap im gon na complain much,4.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
1675,Jenalyn Lyman,great little camera,camera worked great need got could keep eye cat away long weekend love watch live armdisarm motion detector zoom viewing also liked could talk camera sure confusing cat gave u peace mind okay pic zoomed otherwise would see room,5.0 out of 5 stars,"Reviewed in the United States on September 27, 2021"
1676,Amazon Customer,hate app basically maybe camera,seems like app running background get notification movement working fine last night went work today walking past multiple time never even recorded motion set nope,1.0 out of 5 stars,"Reviewed in the United States on January 20, 2022"
1677,IslandGuy,bad communication return,1 indoor camera defective halo night vision cam ok tried follow website get replacement kept returning wrong wit even ups person tried wouldnt allow replacement returnworries quality set outdoor cam also purchased yet install yet beware blink website allowing return wexchange,1.0 out of 5 stars,"Reviewed in the United States on January 7, 2021"
1678,Adam Perdue,complaint,love ability view room house using camera app anytime anywhere one thing would like see improvement length time view thing screen time 30 second wan na view thing longer period time think would better use camera keep ion son autistic roams around house,5.0 out of 5 stars,"Reviewed in the United States on December 16, 2021"
1679,Adam Perdue,thought,thought could set inside find birdsanimals emptying feeder well alert see feeder night fault ordering outdoor camera,1.0 out of 5 stars,"Reviewed in the United States on December 5, 2021"
1680,James Manes,night vision fix,want clarify using inside window still use night security turn night vision keep light like porch light camera see get rid night vision glare problem viewing front door back door great camera hope help also basic subscription fee 30 per year thing worried ordering figured review lol tons setting mess thing including recording delay trigger length time simple use love 100 buy gift family,5.0 out of 5 stars,"Reviewed in the United States on November 13, 2020"
1681,Alex buker,decent,would solid 5 star wired one ability continuously record know many people say waste cause search hour footage find something could also notate motion detected could simply filter app find segment motion detected,3.0 out of 5 stars,"Reviewed in the United States on February 23, 2022"
1682,Jae H,picked spirit talking,idk say sure one able tap basically looked video picked distinctly someone saying something fianc hear camera little disturbing,1.0 out of 5 stars,"Reviewed in the United States on March 20, 2022"
1683,T. Mericle,need tweak two,quality great feature need work delay capturing motion render camera almost useless time delivery people able come go even notified tweeted far also simple motion bug set camera instant false alarm even tweaked well small bug set alarm rendering camera useless getting ability watch randomly try capture need,3.0 out of 5 stars,"Reviewed in the United States on September 16, 2020"
1684,John D. Hinck,disappointed,price great little camera stationary device pose needed even hang upside manually twist turn place major disappointment ring blink compatible although amazon device require pay 2 separate service maintain video capturing service thanks ill upgrading different device hope amazon one day streamline 2 product,5.0 out of 5 stars,"Reviewed in the United States on February 3, 2022"
1685,Sivasa Laupati,useless night vision,cama de easy use good definition day night come night vision completely useless see darkness,1.0 out of 5 stars,"Reviewed in the United States on February 8, 2022"
1686,Ricardo Coronado,click like girl hereditary srsly,picture great sound ok whenever motion detection get tripped start recording end recording make pretty loud click keep two bought put hear ok returning put hear need also click noise basically screaming steal,1.0 out of 5 stars,"Reviewed in the United States on December 21, 2020"
1687,Lisa D King,far good puppy watch 247,far good dont give 5 star sometimes miss point motion detetion using puppy guess get tire watching every movement puppy lol night visi n 5 picture quality 5 star glitch every time trying act vate live view sends error video suddenly stopped price use giving work,4.0 out of 5 stars,"Reviewed in the United States on July 20, 2021"
1688,Kevin Salas,good great camera,picture quality good audio quality pretty good night vision pretty good well camera work integrates alexa app pretty good limited 30 second recording little low great camera monitoring short clip dont monitor extend,5.0 out of 5 stars,"Reviewed in the United States on August 12, 2020"
1689,speechless,work perfect,purchased refurbished ring indoor cam wouldnt connect well allsuper spotty im glad decided try buying new ring work amazing feature ring 13 price ring doorbell work ok wouldnt hesitate move blink system,5.0 out of 5 stars,"Reviewed in the United States on December 11, 2021"
1690,Charles R,continuous recording even paying monthly subscription,price attractive save event clip looked cloud subscription offer continuous recording important feature,2.0 out of 5 stars,"Reviewed in the United States on December 3, 2021"
1691,boris m,work rather well,came bundle item echo show 8 decided set window since dont camera outside far pretty happy motion sensor sensitive even lower setting night vision work glass camera fault disabled night vision keep front porch light work fine night,5.0 out of 5 stars,"Reviewed in the United States on April 8, 2021"
1692,D.S.,overall good camera,total ive ordered 4 camera ive used blink xt xt2 complaint wanted change indoor camera ordered 2 mini ordered 2 4 one always stop monitoring turn back get work dont know long reset last eventually stop working like blink product one camera issue surprised,3.0 out of 5 stars,"Reviewed in the United States on July 9, 2020"
